,time_ind,signal,detected_offline,detected_value_rt,flag,first_detection_time
219,319,2.989493235757145,0.7524752475247525,0.05940594059405942,False,
220,320,2.989143768415829,0.7425742574257426,0.05940594059405942,False,
221,321,2.9888029666209315,0.7326732673267327,0.05940594059405942,False,
222,322,2.988471096598066,0.7326732673267327,0.05940594059405942,False,
223,323,2.988148371883517,0.7326732673267327,0.05940594059405942,False,
224,324,2.98783496625357,0.7227722772277227,0.05940594059405942,False,
225,325,2.9875310142942,0.7227722772277227,0.05940594059405942,False,
226,326,2.987236621385422,0.7227722772277227,0.05940594059405942,False,
227,327,2.9869518639544017,0.7227722772277227,0.05940594059405942,False,
228,328,2.9866767971757344,0.7227722772277227,0.05940594059405942,False,
229,329,2.9864114550465155,0.7227722772277227,0.05940594059405942,False,
230,330,2.9861558563175334,0.7227722772277227,0.05940594059405942,False,
231,331,2.9859100044773013,0.7128712871287128,0.05940594059405942,False,
232,332,2.985673892311056,0.7128712871287128,0.05940594059405942,False,
233,333,2.9854475018369397,0.7128712871287128,0.05940594059405942,False,
234,334,2.98523080780335,0.7128712871287128,0.05940594059405942,False,
235,335,2.985023777605904,0.7128712871287128,0.05940594059405942,False,
236,336,2.9848263739559657,0.7128712871287128,0.05940594059405942,False,
237,337,2.984638554791571,0.7128712871287128,0.05940594059405942,False,
238,338,2.9844602753106404,0.7128712871287128,0.05940594059405942,False,
239,339,2.9842914878697164,0.7029702970297029,0.05940594059405942,False,
240,340,2.984132143526327,0.7029702970297029,0.05940594059405942,False,
241,341,2.9839821919326166,0.7029702970297029,0.05940594059405942,False,
242,342,2.9838415824897866,0.693069306930693,0.05940594059405942,False,
243,343,2.983710264247197,0.693069306930693,0.05940594059405942,False,
244,344,2.983588186741112,0.693069306930693,0.05940594059405942,False,
245,345,2.9834752998975187,0.693069306930693,0.05940594059405942,False,
246,346,2.9833715546421837,0.693069306930693,0.05940594059405942,False,
247,347,2.9832769027784884,0.693069306930693,0.05940594059405942,False,
248,348,2.9831912974243147,0.693069306930693,0.05940594059405942,False,
249,349,2.9831146928801795,0.6831683168316832,0.05940594059405942,False,
250,350,2.983047044915154,0.6831683168316832,0.05940594059405942,False,
251,351,2.982988310619764,0.6633663366336634,0.05940594059405942,False,
252,352,2.9829384485964083,0.6633663366336634,0.05940594059405942,False,
253,353,2.9828974187753823,0.6534653465346535,0.05940594059405942,False,
254,354,2.982865182511549,0.6534653465346535,0.05940594059405942,False,
255,355,2.982841702411643,0.6435643564356436,0.05940594059405942,False,
256,356,2.9828269423297233,0.6336633663366337,0.05940594059405942,False,
257,357,2.9828208671793117,0.6237623762376238,0.05940594059405942,False,
258,358,2.982823442871187,0.6237623762376238,0.05940594059405942,False,
259,359,2.9828346361095197,0.6237623762376238,0.05940594059405942,False,
260,360,2.9828544142743842,0.6039603960396039,0.05940594059405942,False,
261,361,2.9828827452001505,0.6039603960396039,0.05940594059405942,False,
262,362,2.982919597003874,0.6039603960396039,0.05940594059405942,False,
263,363,2.9829649378495047,0.5742574257425742,0.05940594059405942,False,
264,364,2.983018735733225,0.5742574257425742,0.05940594059405942,False,
265,365,2.983080958218174,0.5742574257425742,0.05940594059405942,False,
266,366,2.9831515721936483,0.5742574257425742,0.05940594059405942,False,
267,367,2.983230543582413,0.5742574257425742,0.05940594059405942,False,
268,368,2.983317837059409,0.5742574257425742,0.05940594059405942,False,
269,369,2.9834134157364107,0.5742574257425742,0.05940594059405942,False,
270,370,2.9835172408555506,0.5643564356435643,0.05940594059405942,False,
271,371,2.9836292714358437,0.5346534653465347,0.05940594059405942,False,
272,372,2.9837494639290227,0.5346534653465347,0.05940594059405942,False,
273,373,2.983877771855631,0.5346534653465347,0.05940594059405942,False,
274,374,2.984014145424832,0.5346534653465347,0.05940594059405942,False,
275,375,2.9841585311303986,0.5148514851485149,0.05940594059405942,False,
276,376,2.984310871349906,0.504950495049505,0.05940594059405942,False,
277,377,2.984471103891497,0.504950495049505,0.05940594059405942,False,
278,378,2.9846391615851027,0.504950495049505,0.05940594059405942,False,
279,379,2.9848149718054136,0.504950495049505,0.05940594059405942,False,
280,380,2.9849984559856484,0.504950495049505,0.05940594059405942,False,
281,381,2.985189529144161,0.48514851485148514,0.05940594059405942,False,
282,382,2.985388099364123,0.48514851485148514,0.05940594059405942,False,
283,383,2.9855940672823085,0.4752475247524752,0.05940594059405942,False,
284,384,2.985807325540566,0.46534653465346537,0.05940594059405942,False,
285,385,2.986027758219114,0.44554455445544555,0.05940594059405942,False,
286,386,2.986255240282077,0.44554455445544555,0.05940594059405942,False,
287,387,2.9864896369826734,0.43564356435643564,0.05940594059405942,False,
288,388,2.986730803245138,0.42574257425742573,0.05940594059405942,False,
289,389,2.9869785830631335,0.42574257425742573,0.05940594059405942,False,
290,390,2.9872328088477333,0.42574257425742573,0.05940594059405942,False,
291,391,2.9874933007671447,0.4158415841584158,0.05940594059405942,False,
292,392,2.9877598660985405,0.40594059405940597,0.05940594059405942,False,
293,393,2.988032298522096,0.40594059405940597,0.05940594059405942,False,
294,394,2.988310377435725,0.39603960396039606,0.05940594059405942,False,
295,395,2.9885938672188996,0.37623762376237624,0.05940594059405942,False,
296,396,2.9888825165149857,0.37623762376237624,0.05940594059405942,False,
297,397,2.9891760574737676,0.37623762376237624,0.05940594059405942,False,
298,398,2.989474205005773,0.37623762376237624,0.05940594059405942,False,
299,399,2.989776655980644,0.37623762376237624,0.05940594059405942,False,
300,400,2.990083088436892,0.37623762376237624,0.05940594059405942,False,
301,401,2.990393160795702,0.36633663366336633,0.05940594059405942,False,
302,402,2.990706510992954,0.3465346534653465,0.05940594059405942,False,
303,403,2.991022755683453,0.3465346534653465,0.05940594059405942,False,
304,404,2.9913414893525805,0.33663366336633666,0.05940594059405942,False,
305,405,2.9916622834482514,0.33663366336633666,0.05940594059405942,False,
306,406,2.9919846855022674,0.32673267326732675,0.05940594059405942,False,
307,407,2.9923082181641454,0.32673267326732675,0.05940594059405942,False,
308,408,2.9926323783397812,0.32673267326732675,0.05940594059405942,False,
309,409,2.9929566361728206,0.31683168316831684,0.05940594059405942,False,
310,410,2.9932804340822328,0.31683168316831684,0.05940594059405942,False,
311,411,2.99360318576334,0.297029702970297,0.05940594059405942,False,
312,412,2.9939242751014357,0.297029702970297,0.05940594059405942,False,
313,413,2.9942430551503296,0.297029702970297,0.05874587458745875,False,
314,414,2.9945588469593103,0.297029702970297,0.05808580858085809,False,
315,415,2.9948709384265073,0.297029702970297,0.057425742574257435,False,
316,416,2.995178583085497,0.297029702970297,0.05676567656765677,False,
317,417,2.995480998819403,0.297029702970297,0.05610561056105611,False,
318,418,2.9957773665174874,0.2871287128712871,0.05544554455445545,False,
319,419,2.996066828635562,0.2871287128712871,0.05478547854785479,False,
320,420,2.9963484876956903,0.2871287128712871,0.05412541254125413,False,
321,421,2.9966214046846624,0.2871287128712871,0.05346534653465347,False,
322,422,2.9968845973025466,0.2871287128712871,0.052805280528052806,False,
323,423,2.9971370380924527,0.2871287128712871,0.051815181518151815,False,
324,424,2.9973776524523386,0.2871287128712871,0.050165016501650166,False,
325,425,2.9976053164224523,0.27722772277227725,0.048184818481848184,False,
326,426,2.9978188543288766,0.26732673267326734,0.04620462046204621,False,
327,427,2.9980170361604688,0.25742574257425743,0.044224422442244234,False,
328,428,2.998198574730114,0.24752475247524752,0.04224422442244225,False,
329,429,2.9983621225326313,0.21782178217821782,0.04026402640264027,False,
330,430,2.9985062682884127,0.21782178217821782,0.03828382838283829,False,
331,431,2.998629533110423,0.2079207920792079,0.036303630363036306,False,
332,432,2.9987303662831644,0.19801980198019803,0.034323432343234324,False,
333,433,2.9988071405720413,0.18811881188118812,0.03234323432343235,False,
334,434,2.9988581469721844,0.18811881188118812,0.030363036303630363,False,
335,435,2.998881588942623,0.18811881188118812,0.028382838283828385,False,
336,436,2.998875575910117,0.18811881188118812,0.026402640264026403,False,
337,437,2.9988381160501656,0.1782178217821782,0.02442244224422442,False,
338,438,2.998767108245571,0.1782178217821782,0.022442244224422443,False,
339,439,2.9986603330582415,0.15841584158415842,0.02046204620462046,False,
340,440,2.9985154426951515,0.15841584158415842,0.018481848184818482,False,
341,441,2.9983299497001012,0.15841584158415842,0.0165016501650165,False,
342,442,2.9981012143616876,0.15841584158415842,0.014521452145214523,False,
343,443,2.9978264305482414,0.1485148514851485,0.013201320132013201,False,
344,444,2.997502609873221,0.13861386138613863,0.011881188118811881,False,
345,445,2.9971265638699887,0.13861386138613863,0.010561056105610561,False,
346,446,2.9966948840402132,0.12871287128712872,0.009240924092409241,False,
347,447,2.9962039193691523,0.12871287128712872,0.007920792079207921,False,
348,448,2.9956497510794198,0.12871287128712872,0.006600660066006601,False,
349,449,2.995028164204312,0.12871287128712872,0.0052805280528052815,False,
350,450,2.9943346155829356,0.12871287128712872,0.0039603960396039604,False,
351,451,2.9935641977070606,0.10891089108910891,0.0026402640264026403,False,
352,452,2.9927115980367573,0.10891089108910891,0.0013201320132013201,False,
353,453,2.9917710528574615,0.09900990099009901,0.00033003300330033004,False,
354,454,2.990736295318333,0.0891089108910891,0.0,False,
355,455,2.989600496374344,0.0891089108910891,0.0,False,
356,456,2.9883561978356252,0.0891089108910891,0.0,False,
357,457,2.986995236506147,0.0891089108910891,0.0,False,
358,458,2.9855086578164047,0.0891089108910891,0.0,False,
359,459,2.9838866173902443,0.0891089108910891,0.0,False,
360,460,2.982118268995924,0.0891089108910891,0.0,False,
361,461,2.980191636449157,0.0891089108910891,0.0,False,
362,462,2.97809346697182,0.0891089108910891,0.0,False,
363,463,2.97580906351331,0.0891089108910891,0.0,False,
364,464,2.973322091880932,0.0891089108910891,0.0,False,
365,465,2.970614359386931,0.0891089108910891,0.0,False,
366,466,2.967665559985244,0.0891089108910891,0.0,False,
367,467,2.9644529800433674,0.0891089108910891,0.0,False,
368,468,2.960951159245892,0.0891089108910891,0.0,False,
369,469,2.957131497811908,0.09900990099009901,0.0,False,
370,470,2.952961802325105,0.09900990099009901,0.0,False,
371,471,2.9484057588121106,0.09900990099009901,0.0,False,
372,472,2.040979230299549,0.09900990099009901,0.0,False,
373,473,2.035493979306625,0.09900990099009901,0.0,False,
374,474,2.033655223987695,0.09900990099009901,0.0,False,
375,475,2.035386823988315,0.1188118811881188,0.0,False,
376,476,2.0364008292145095,0.1188118811881188,0.0,False,
377,477,2.037366295580626,0.12871287128712872,0.0,False,
378,478,2.0372948957367703,0.12871287128712872,0.0,False,
379,479,2.03651400356252,0.13861386138613863,0.0,False,
380,480,2.0346550533052774,0.13861386138613863,0.0,False,
381,481,2.0319166356295773,0.13861386138613863,0.0,False,
382,482,2.028194131700089,0.1485148514851485,0.0,False,
383,483,2.0236974804815038,0.1782178217821782,0.0,False,
384,484,2.018545048602066,0.1782178217821782,0.0,False,
385,485,2.0130946707746675,0.1782178217821782,0.0,False,
386,486,2.0077704652883885,0.2079207920792079,0.0,False,
387,487,2.003252285796273,0.2079207920792079,0.0,False,
388,488,2.000423995207675,0.2079207920792079,0.0,False,
389,489,2.0004571105264572,0.2079207920792079,0.0,False,
390,490,2.0047685923432743,0.2079207920792079,0.0,False,
391,491,2.0149345878099685,0.22772277227722773,0.0,False,
392,492,2.032521609029395,0.22772277227722773,0.0,False,
393,493,2.0587931991596005,0.2376237623762376,0.0,False,
394,494,2.0944730415670176,0.2376237623762376,0.0,False,
395,495,2.1394959421519437,0.24752475247524752,0.0,False,
396,496,2.192995775048983,0.25742574257425743,0.0,False,
397,497,2.25333266052192,0.26732673267326734,0.0,False,
398,498,2.318333422100138,0.27722772277227725,0.0,False,
399,499,2.385497297275034,0.27722772277227725,0.0,False,
400,500,2.4523216841360913,0.27722772277227725,0.0,False,
401,501,2.516525839136041,0.297029702970297,0.0,False,
402,502,2.5762931092311363,0.3069306930693069,0.0,False,
403,503,2.6303540171417787,0.31683168316831684,0.0,False,
404,504,2.6780288109251944,0.31683168316831684,0.0,False,
405,505,2.7191364780013116,0.31683168316831684,0.0,False,
406,506,2.7538981076751083,0.31683168316831684,0.0,False,
407,507,2.7827896369710023,0.32673267326732675,0.0,False,
408,508,2.8064376962279103,0.32673267326732675,0.0,False,
409,509,2.8255155077785923,0.32673267326732675,0.0,False,
410,510,2.840689028055966,0.32673267326732675,0.0,False,
411,511,2.8525706061285,0.32673267326732675,0.0,False,
412,512,2.8617066487138754,0.32673267326732675,0.0,False,
413,513,2.868566178462385,0.33663366336633666,0.0,False,
414,514,2.873547468878515,0.33663366336633666,0.0,False,
415,515,2.876980645292135,0.33663366336633666,0.0,False,
416,516,2.879139000691386,0.3564356435643564,0.0,False,
417,517,2.8802449774000367,0.3564356435643564,0.0,False,
418,518,2.880480370688427,0.36633663366336633,0.0,False,
419,519,2.8799917855450454,0.39603960396039606,0.0,False,
420,520,2.878898312232412,0.39603960396039606,0.0,False,
421,521,2.8772955599006877,0.40594059405940597,0.0,False,
422,522,2.875260999267193,0.40594059405940597,0.0,False,
423,523,2.872856694663583,0.42574257425742573,0.0,False,
424,524,2.8701328909391712,0.42574257425742573,0.0,False,
425,525,2.8671297880864985,0.42574257425742573,0.0,False,
426,526,2.863879911219541,0.42574257425742573,0.0,False,
427,527,2.860409240156267,0.42574257425742573,0.0,False,
428,528,2.8567387670499946,0.43564356435643564,0.0,False,
429,529,2.8528852091494556,0.44554455445544555,0.0,False,
430,530,2.8488620331737566,0.44554455445544555,0.0,False,
431,531,2.8446799042784554,0.4752475247524752,0.0,False,
432,532,2.840347362601789,0.4752475247524752,0.0,False,
433,533,2.8358711071014073,0.4752475247524752,0.0,False,
434,534,2.831256445582403,0.48514851485148514,0.0,False,
435,535,2.8265074759796693,0.48514851485148514,0.0,False,
436,536,2.8216273889920416,0.48514851485148514,0.0,False,
437,537,2.8166185864264905,0.49504950495049505,0.0,False,
438,538,2.811482888356875,0.5148514851485149,0.0,False,
439,539,2.8062216139357727,0.5148514851485149,0.0,False,
440,540,2.8008357276943707,0.5148514851485149,0.0,False,
441,541,2.795325899689991,0.5445544554455446,0.0,False,
442,542,2.7896926147876586,0.5445544554455446,0.0,False,
443,543,2.783936224199077,0.5643564356435643,0.0,False,
444,544,2.7780570352173113,0.5643564356435643,0.0,False,
445,545,2.772055364005931,0.5643564356435643,0.0,False,
446,546,2.7659316200983097,0.5841584158415841,0.0,False,
447,547,2.759686370227281,0.5841584158415841,0.0,False,
448,548,2.7533204314662463,0.5841584158415841,0.0,False,
449,549,2.7468349580325615,0.5841584158415841,0.0,False,
450,550,2.7402315594384685,0.5841584158415841,0.0,False,
451,551,2.7335124273246496,0.594059405940594,0.0,False,
452,552,2.7266805015100353,0.6138613861386139,0.0,False,
453,553,2.7197396638745728,0.6138613861386139,0.0,False,
454,554,2.7126949883867555,0.6237623762376238,0.0,False,
455,555,2.705553047826462,0.6633663366336634,0.0,False,
456,556,2.698322309428608,0.6633663366336634,0.0,False,
